variant_id,variant_name,ticker,sample_size,avg_fwd_5d_return,avg_fwd_10d_return,avg_fwd_15d_return,avg_excess_5d_return,avg_excess_10d_return,avg_excess_15d_return,win_rate_10d
defensive_moderate_band_near_50dma,Defensive Moderate Oversold Near 50DMA,SPG,1,-0.028547318671908295,-0.031636066728497836,-0.0637401515538858,0.005743973771744071,0.0036980113812551396,-0.02069419608579237,0.0
defensive_moderate_band_near_50dma,Defensive Moderate Oversold Near 50DMA,TMO,1,-0.04888754566195186,-0.046510382473320844,-0.09567753791480871,-0.02728791228817884,0.007123405614685385,-0.004803761898097836,0.0
defensive_moderate_band_near_50dma,Defensive Moderate Oversold Near 50DMA,UNH,1,-0.00862367691532262,-0.017548394972278225,0.0073333412088374406,0.010752962344897421,0.049131177740991516,0.03431449584591473,0.0
defensive_moderate_band_near_50dma,Defensive Moderate Oversold Near 50DMA,USB,1,0.01751867984188271,0.049676112322562194,0.09743224266126194,-0.020573731693673603,-0.020322903446868823,0.02195590195103092,1.0
defensive_moderate_band_near_50dma,Defensive Moderate Oversold Near 50DMA,XOM,1,0.07169767238106362,0.03317530316157691,0.11933405742581882,0.0710247601599876,0.07405492228225852,0.13803148272064436,1.0
defensive_spy_below_ma50_reclaim_20dma,Defensive SPY Stress + 20DMA Reclaim,PLTR,1,-0.11057687899064572,0.1298076878990646,0.19831738374113606,-0.09775910731915305,0.0984123956872962,0.1390675529590626,1.0
defensive_spy_below_ma50_reclaim_20dma,Defensive SPY Stress + 20DMA Reclaim,WMT,1,0.010253564426996542,-0.011684295757326546,0.0014307313303294489,0.0044064826281360325,-0.005646699912214337,0.02100895648716361,0.0
defensive_v1,Defensive v1 Oversold Rebound,LRCX,7,0.030847426321327087,0.06210641452069564,0.07295112367615665,0.032304091365561685,0.060407715967428256,0.06696418818392376,0.8571428571428571
defensive_v1,Defensive v1 Oversold Rebound,TSLA,6,-0.0314767942365099,-0.05195507923533219,-0.0509351087924518,-0.0316427167005906,-0.03644227039195506,-0.0485617670655612,0.5
defensive_v1,Defensive v1 Oversold Rebound,AMZN,5,0.011484852315944783,0.0016133210382554219,-0.006792575483619112,0.005649430995299909,0.0037927597623036435,0.0009319386707545618,0.4
defensive_v1,Defensive v1 Oversold Rebound,INTC,5,0.01691312450735516,0.0633920757483194,0.06641303709585211,0.010488626841537951,0.04673227633026176,0.04925681187596147,0.8
defensive_v1,Defensive v1 Oversold Rebound,LLY,5,-0.04064825506180558,-0.019554212280155837,-0.009104851199263209,-0.043190601326830905,-0.005846392920076937,0.011527380313679858,0.4
defensive_v1,Defensive v1 Oversold Rebound,NVDA,5,-0.010605582695901773,-0.0056302792689416625,-0.007511508035808978,-0.01719761085285898,-0.01902984971236501,-0.02880778191193125,0.8
